iteration,step,policy_loss,value_loss,entropy,approx_kl,old_approx_kl,clip_fraction
66,135168,-0.0006528070880449377,9.187635952420532,0.7870107796043158,0.002584883093368262,0.0024862049176590517,0.021484375
67,137216,-0.004076890235592145,2.252686875499785,0.9725323239341378,0.004638469123165123,0.0055500445305369794,0.037060546875
68,139264,-0.0029506210470572115,1.5710014536045491,0.9072022076696158,0.005679376612533815,0.007486148702446372,0.049755859375
69,141312,-0.0038588267445447853,10.496933616138994,0.8510842081159353,0.005111049956758507,0.006865876569645479,0.045166015625
70,143360,-0.0029238029499538245,6.771045166626573,0.9046390973031521,0.004595487797632814,0.00511551460949704,0.069482421875
71,145408,-0.003871279154554941,1.4311641387175769,0.7778124639764428,0.004242349066771567,0.004303740945761092,0.0513671875
72,147456,-0.005459341176901944,1.302805996220559,0.8232498332858086,0.009222266229335219,0.005245446957997046,0.1478515625
73,149504,-0.005042388250876684,86.32374153137206,0.8394799286499619,0.005543647063313983,0.0057181745971320195,0.068115234375
74,151552,-0.0018567272723885252,2.2123108556494118,0.8082473566755652,0.003653272145311348,0.006039473981945776,0.031689453125
75,153600,-0.0024659408969455398,1.4671137299388648,0.7791410233825445,0.006480826961342246,0.002718013373669237,0.085009765625
76,155648,-0.005602858142810874,0.9376761206425727,0.7499405808746815,0.0039907847269205375,0.002572170746861957,0.0498046875
77,157696,-0.0026937650865875183,31.956637722998856,0.8631274491548538,0.0066505610331660135,0.0019653540337458255,0.04384765625
78,159744,-0.002292014738486614,4.0967999798245724,0.7841915901750326,0.0019390168599784374,0.0013540297513827682,0.0134765625
79,161792,-0.005964322361978702,92.10966484248638,0.8473508343100548,0.0067090504860971125,0.004849094708333723,0.064794921875
80,163840,-0.005335938584175892,83.81802456378936,0.7090138733386994,0.005191868855035864,0.002906873991014436,0.026953125
81,165888,-0.0016005447279894725,136.14776851683854,0.8395708292722702,0.0016336055501597001,0.00016579994990024717,0.011083984375
82,167936,-0.002368700850638561,59.693269424885514,0.9058916438370943,0.0029361899360083044,0.0003191254974808544,0.025537109375
83,169984,-0.002739041479071602,121.86123996078967,0.8233770869672299,0.00244804508110974,0.0018696541374083608,0.01904296875
84,172032,-0.0015683191450079903,69.91013424694538,0.823041045293212,0.004210434775450267,0.0015382383338874207,0.056103515625
85,174080,-0.001711430645082146,106.14542551338673,0.8605949500575661,0.00369259120489005,0.0028622978657949715,0.052783203125
86,176128,-0.0017794879036955535,100.17179980874062,0.9150854479521513,0.005838916089851409,0.007566526089794934,0.081787109375
87,178176,-0.0024847437322023324,67.34685295671224,0.7859496338292956,0.009359105679322965,0.011212882076506503,0.10654296875
88,180224,-0.0034210880025057123,32.5124994777143,0.7903356555849314,0.00475346055754926,0.0063908757729223,0.061474609375
89,182272,-0.0022394579398678617,176.47692008018493,0.8728978788480163,0.0017760528688086196,0.0019417146424530074,0.008056640625
90,184320,-0.004615886669489555,23.55980473086238,0.7461023351177574,0.003927856718655675,0.0065966546681011096,0.044580078125
91,186368,-0.0035469386202748865,69.28097836822272,0.8534757187590003,0.006319125732989051,0.005346109095262364,0.080517578125
92,188416,-0.001971175482321996,126.03639847636222,0.790315886773169,0.003045214552548714,0.0037854500726098193,0.018505859375
93,190464,-0.0037585893995128574,86.88417457044125,0.78235485535115,0.004703472350956872,0.008120725679327733,0.064111328125
94,192512,-0.001380987631273456,80.23349418640137,0.7762578446418047,0.0014332831720821559,0.002105730271432549,0.0091796875
95,194560,-0.006530244249734096,108.00018655061722,0.7872889271005988,0.0047057088057044895,0.008714046332170256,0.044873046875
96,196608,-0.0035791640417301095,60.74603008180857,0.7158768605440855,0.0049332798400428144,0.0014526322775054723,0.063720703125
97,198656,-0.00042054634686792267,54.25352201759815,0.7861232349649072,0.002938679719227366,0.004113438667263836,0.03037109375
98,200704,-0.0039161800406873224,50.343929174542424,0.8106687411665916,0.004655201148125343,0.003094253907329403,0.045703125
99,202752,-0.002729918446857482,46.54951487183571,0.8519207296893001,0.005330337260966189,0.006524901313241571,0.07119140625
100,204800,-0.0010859397225431167,28.022117962688206,0.7856260105967522,0.006481071570306085,0.007968441685079597,0.090966796875
101,206848,-0.0016868495382368564,18.691633032262324,0.8152890205383301,0.005447072791866958,0.004484918923117221,0.05732421875
102,208896,-0.0021396354757598603,39.71171120405197,0.7334945598617196,0.003156969681731425,0.0033516905969008803,0.036962890625
103,210944,-0.005825961446680595,205.78495022654533,0.8734924899414181,0.00443300683691632,0.007487253079307266,0.041943359375
104,212992,-0.004670238500693813,124.19330219328404,0.6560485368594527,0.004767778824316338,0.006440647010458633,0.05947265625
105,215040,-0.005469546068343334,136.61797715723515,0.7700478672981262,0.006571010520565324,0.001988856020034291,0.090869140625
106,217088,-0.007567382970592007,112.69223094582557,0.8399283098056912,0.005381648885668255,0.01051889180089347,0.057958984375
107,219136,-0.0012081399603630417,163.3925158917904,0.7916748195886611,0.002118762378813699,0.0022141366789583117,0.020166015625
108,221184,-0.0030102588279987685,92.3566529661417,0.7739435132592917,0.0037373969476902857,0.003187162638641894,0.0427734375
109,223232,-0.0037845737897441722,148.27532242536546,0.8395598787814379,0.002854009362636134,0.0018541138677392154,0.023583984375
110,225280,-0.0021246875141514463,81.17946338057519,0.7294372061267496,0.0027533349668374283,0.0031409725110279397,0.028759765625
111,227328,-0.005256743254722096,93.06638077199459,0.7624036503955722,0.006721499207196757,0.004438929728348739,0.08251953125
112,229376,-0.005125772762403358,164.84841383099555,0.8038105146959424,0.005092839634744451,0.006147480392246507,0.05712890625
113,231424,-0.005194576818030328,95.95461615622044,0.8792218824848532,0.005409519467502832,0.008569151724805124,0.065966796875
114,233472,-0.00491429437242914,49.373772856593135,0.7589284652844072,0.004968651759554632,0.005198539563571103,0.06591796875
115,235520,-0.002534094837028533,62.97375153303146,0.7880472494289279,0.0023183596262242646,0.0039539683784823865,0.026416015625
116,237568,-0.004320714461209718,85.81450541317463,0.8777650265023113,0.0062007605913095174,0.010107691155280919,0.08388671875
117,239616,-0.004638700181385502,133.90293451547623,0.8273442694917321,0.0022837480559246615,0.0028340774035314096,0.017236328125
118,241664,-0.0016176741235540248,134.80504689514638,0.7677925620228052,0.0028526086622150614,0.0036335178563604133,0.027490234375
119,243712,-0.003398959679179825,29.12538387924433,0.6922067211940884,0.0041354012209922075,0.005902382204658352,0.05380859375
120,245760,-0.005625587946269661,125.21423744261264,0.8304508605971932,0.005059683954459615,0.007427494224975817,0.06669921875
121,247808,-0.004944705733214505,23.172913812100887,0.7446292128413916,0.005796409578761086,0.008423665183363483,0.074658203125
122,249856,-0.00424338940938469,70.7946235537529,0.7964515827596188,0.002968484984012321,0.0038216490211198106,0.03037109375
123,251904,-0.0035503042163327336,120.95974870920182,0.8549986490979791,0.00356759047426749,0.002724741495330818,0.040234375
124,253952,-0.007331411885388661,173.48191500902175,0.7579016758129,0.0062727345415623855,0.003363928507314995,0.085205078125
125,256000,-0.002188320459390525,100.96494720280171,0.694234837219119,0.00497293149237521,0.004782854448421858,0.064013671875
126,258048,-0.005424836055317428,90.8794743925333,0.8778138197958469,0.005197374545969069,0.004388106073020026,0.0740234375
127,260096,-0.0038344094878993928,69.88120813518762,0.7886339971795678,0.0053332986892201005,0.008565435270429588,0.0669921875
128,262144,-0.002184147629304789,8.373473119735717,0.7660353291779757,0.007106742737232707,0.006085982304648496,0.08583984375
129,264192,-0.002801787377393339,8.96917766407132,0.8433397620916366,0.005226852316991426,0.009031151019735261,0.065380859375
130,266240,-0.0016192719180253335,63.04077072441578,0.73684883993119,0.0038204712996957823,0.0015994320710888132,0.03837890625
131,268288,-0.002072567300638184,82.97633957862854,0.790100177936256,0.002247647938202135,0.0014110184478340671,0.0193359375
132,270336,-0.0037958053435431793,16.719110818952323,0.7688696352764964,0.004396184714278206,9.532980620861054e-05,0.055224609375
133,272384,-0.004903571936301887,8.538595300167799,0.7132493035867811,0.003661408383050002,0.0058343009819509465,0.047265625
134,274432,-0.0014088680021814072,61.27180257439613,0.6707053301855922,0.0023867567273555324,0.0012950009084306657,0.019873046875
135,276480,-0.0025602452689781783,100.0117244720459,0.840239261649549,0.004222316402592696,0.006514921959023923,0.057763671875
136,278528,-0.0018977639701915905,102.41320356875659,0.7634750735014677,0.0029570571437943726,0.005304396012797951,0.034228515625
137,280576,-0.001535677706124261,7.165516407042742,0.7604054484516383,0.004562042461475358,0.003316852860734798,0.057470703125
138,282624,-0.002585823312983848,7.00470162704587,0.7745456954464316,0.003448378076427616,0.0034139484894694762,0.042822265625
139,284672,-0.004154314873449039,90.90723370909691,0.7446921134367586,0.004014904968789779,0.004781527200248092,0.0482421875
140,286720,-0.0024347976257558914,101.60319263339042,0.7152794662863016,0.00289363338961266,0.00556053455802612,0.033447265625
141,288768,-0.0017571356147527695,89.73259454965591,0.7936996076256037,0.001893354652565904,0.00048615942650940267,0.02021484375
142,290816,-0.0034589739807415754,9.846944352984428,0.6867954298853874,0.00415682528691832,0.0032517280196771026,0.04921875
143,292864,-0.0018338091758778319,26.119632789492606,0.691111104004085,0.002363637986127287,0.001107156413490884,0.019921875
144,294912,-0.004176027300127316,5.884078937768936,0.7582236006855965,0.005530106293736026,0.007040779347880744,0.074853515625
145,296960,-0.004219093720894307,101.289834523201,0.7252489667385816,0.0032389358646469192,0.006355502072256059,0.03525390625
146,299008,-0.01010691687988583,6.611202008277178,0.7942961506545544,0.007063859183108434,0.01484716834675055,0.077490234375
147,301056,-0.0008643771172501147,73.79357240051031,0.7177633805200457,0.003073588793631643,0.002781531840446405,0.03544921875
148,303104,-0.001468739114352502,6.004979122430086,0.7291600419208407,0.004645199151127599,0.004572328957146965,0.056787109375
149,305152,-0.005611491741728969,4.822589279338717,0.7873191209509969,0.005423440990853123,0.007064326084218919,0.070703125
150,307200,-0.0008206296537537128,6.1225044772028925,0.7565426615998149,0.0025171053712256253,0.002811882825335488,0.01640625
151,309248,-0.0035409933159826325,3.4712847601622343,0.7443911716341972,0.004017230580211617,0.005526304963859729,0.0505859375
152,311296,-0.003744921030011028,6.363702387362719,0.712814643792808,0.004396506634657271,0.006084916600957513,0.058154296875
153,313344,-0.003739464160753414,111.46573069244623,0.7194661762565374,0.002334411008632742,0.0013485877920174972,0.016259765625
154,315392,-0.003177082911133766,91.83580611795188,0.7424203775823116,0.0023026487731840463,0.0003755230893148109,0.02255859375
155,317440,-0.003097607160452753,4.486788723617792,0.747821993380785,0.0042869974713539705,0.0039430111413821575,0.04794921875
156,319488,-0.0054774439064203765,17.670748963952065,0.6374179622158408,0.004950873309280723,0.002961308741942048,0.0498046875
157,321536,-0.002863113922649063,59.27618163749575,0.7304955665022135,0.004505435362807475,0.005890779019682668,0.054052734375
158,323584,-0.0017211042519193142,6.747119186818599,0.7614840155467391,0.004601716730394401,0.0018645363743416965,0.0599609375
159,325632,-0.0013068754065898246,7.584431602805853,0.703137519583106,0.003539198459475301,0.0034871665149694307,0.039990234375
160,327680,-0.001263675569498446,108.44632866680622,0.6430538851767779,0.0014351668796734884,0.0014837988972431048,0.01181640625
161,329728,-0.0012707223562756554,4.582133097574115,0.7183620639145374,0.002484578828443773,0.0017658840835792944,0.02373046875
162,331776,-0.0013236900107585826,27.20966151356697,0.6743146721273661,0.002041005212231539,0.00201705431973096,0.0162109375
163,333824,-0.004632916221453343,3.889723378792405,0.7536257229745388,0.00539821753045544,0.007825347717152908,0.073046875
164,335872,-0.0008559743757359684,3.3562180042266845,0.6855736587196588,0.0031007402605609967,0.0034528721997048708,0.034375
165,337920,-0.0009033200607518665,41.18482554107904,0.6197891004383564,0.003393377218162641,0.003483277661143802,0.042529296875
166,339968,-0.002761048015963752,82.0782612413168,0.7271717434749008,0.002680893969954923,0.0036723353085108103,0.0240234375
167,342016,0.00018645484960870816,26.353091778606178,0.7439378762617708,0.00277845662785694,0.0020722253393614665,0.027197265625
168,344064,-0.009220948154688813,55.836080215871334,0.7514179753139615,0.008171823504380882,0.01158621787035372,0.10244140625
169,346112,-0.0017647129367105662,8.203898204490542,0.6896688124164939,0.0028592993156053128,0.0032369639608077704,0.0326171875
170,348160,-0.0026185737049672754,162.37788989841937,0.7000619400292635,0.0017876914265798406,0.0016333500971086323,0.01142578125
171,350208,-0.0033458103163866324,98.07598748356104,0.6718973599374294,0.005220944961183705,0.005200304201571271,0.05771484375
172,352256,-0.004288434956106357,5.832262965664268,0.6761694302782416,0.0064832694362848995,0.008612410761998035,0.088330078125
173,354304,-0.002130754179961514,5.870573227107525,0.7567452933639288,0.0054790171649074185,0.005330655709258281,0.077099609375
174,356352,-0.0021146465674974023,4.350661508366466,0.7224368672817946,0.0028926254337420685,0.003918506458285264,0.02802734375
175,358400,-0.0009355569345643744,109.87508814185858,0.675089238025248,0.0029088857001625,0.003270562452962622,0.031884765625
176,360448,-0.0022893061919603496,4.159522527083754,0.6976509254425765,0.0036695283983135597,0.0022521345788845794,0.049169921875
177,362496,-0.0030170126643497496,3.3574002046138047,0.7274859592318534,0.005737316131126135,0.0025509963394142686,0.08046875
178,364544,-0.0023566805524751545,2.4467972964048386,0.7494903676211834,0.004277324205031618,0.005860910844057798,0.050732421875
179,366592,-0.003976026117743459,4.482436723634601,0.6847609328106046,0.004645339460694231,0.0071850900014396755,0.054296875
180,368640,-0.001517907518427819,2.611386184580624,0.7628445614129304,0.0030965002486482264,0.0026210158481262623,0.02919921875
181,370688,-0.004275064362445846,3.195051433146,0.7165568545460701,0.004695669628563337,0.005267274213838391,0.06318359375
182,372736,-0.002072248750482686,66.37210271582008,0.7510716797783971,0.0025461212208028883,0.0020532123919110743,0.030224609375
183,374784,-0.001168867111846339,3.5494267132133244,0.7156558563932777,0.004524520071572624,0.0033143085282063113,0.05986328125
184,376832,-0.006768379433196969,60.2472301363945,0.7481744645163417,0.004652929239091464,0.007163596889586188,0.057763671875
185,378880,-0.00277774375572335,98.0665584795177,0.6868846986442805,0.00245126367371995,0.0016221846075495706,0.02626953125
186,380928,-0.0027270030550425872,8.567086216062307,0.7365077707916499,0.005018603935604915,0.00835020846570842,0.066552734375
187,382976,-0.001482393019250594,92.87172028739005,0.8106314772740006,0.0037737074046162887,0.0037331156665459274,0.041943359375
188,385024,-0.002612504416902084,101.2689381107688,0.7039043730124831,0.002382282726466656,0.0011029340588720516,0.016162109375
189,387072,-0.002446811064146459,78.22172439396381,0.7682103699073195,0.003545687723089941,0.004237448883941397,0.039453125
190,389120,-0.003068824269575998,14.564178504049778,0.7276274858042597,0.007929591106949374,0.00951638518308755,0.084033203125
191,391168,-0.0025208828199538404,104.01928580999375,0.7682113643735647,0.003397702440270223,0.001841975745628588,0.037841796875
192,393216,-0.003485242683382239,244.86823061704635,0.7309324914589524,0.0034871394076617435,0.003109455306548625,0.03076171875
193,395264,-0.0017609073256608099,192.6819217801094,0.7432999392971397,0.001675279875053093,0.0021471587650012227,0.008447265625
194,397312,-0.0011109095299616455,48.936337211728095,0.7797517385333776,0.003603386739268899,0.004911753832129761,0.04580078125
195,399360,-0.003369458236556966,13.244369681179524,0.7425636569038033,0.006590946440701373,0.006600088201230392,0.094970703125
196,401408,-0.001159322276362218,12.299519927054643,0.7137521125376225,0.0037363000708865004,0.0032159345515538006,0.041748046875
197,403456,-0.003110242885304615,13.641884706914425,0.737805613130331,0.007078848563833162,0.011389746094937436,0.09453125
198,405504,-0.000486261528567411,9.135015059262514,0.7254848808050156,0.004661649497575126,0.005247758381301537,0.054345703125
199,407552,-0.0032939083204837514,183.72505130171777,0.7055175036191941,0.003429083211813122,0.0031072318961378187,0.035400390625
200,409600,-0.007681399572174996,82.13531151860953,0.7457627959549427,0.006789011287037283,0.0072955030074808745,0.075048828125
201,411648,-0.005150465341284871,7.347024021297694,0.7396868404000998,0.00821878638525959,0.012074155919253825,0.09267578125
202,413696,-0.0042683083040174095,4.309969708323479,0.7323159934952855,0.009003125166054815,0.013254068404785357,0.120947265625
203,415744,-0.0033351713223964906,5.181722618639469,0.7569834740832448,0.0037396793195512146,0.00521293752535712,0.0396484375
204,417792,-0.004662411593017168,2.82737434245646,0.7631239058449865,0.005138115608133376,0.0067245322599774225,0.07216796875
205,419840,-0.0012218087969813496,17.992875842005013,0.6917500957846642,0.0022188243601704016,0.0027650008560158312,0.020361328125
206,421888,-0.003134579156176187,3.9362277649343014,0.7478958046063781,0.0044603296817513184,0.0065007965749828145,0.049462890625
207,423936,-0.0033174371987115593,5.624631492048502,0.7312889989465475,0.002853146003326401,0.0032502930611371995,0.025439453125
208,425984,-0.0011216047474590595,3.5922148134559393,0.7553801281377673,0.003186770115280524,0.0026941723859636112,0.0365234375
209,428032,-0.002557592946686782,3.2777860790491102,0.7164561377838254,0.003675275522982702,0.003404901848989539,0.0390625
210,430080,-0.0019349803536897526,2.6288032956421374,0.6841766558587551,0.004466062536812388,0.004551937713404186,0.06083984375
211,432128,-0.004594856908079236,2.857954094186425,0.7317982386797667,0.004867402845411562,0.004027201575809158,0.06474609375
212,434176,-0.0056671908445423465,1.6732089446857572,0.7224832689389586,0.005717718237428926,0.006510606480878778,0.085595703125
213,436224,-0.0030013706360477953,2.058865539729595,0.7361469347029924,0.005248692200984806,0.004740422824397683,0.076123046875
214,438272,-0.0031533935747575016,2.9938801236450674,0.6962099278345704,0.005074009229429066,0.0056477442965842785,0.069970703125
215,440320,-0.00026648712810128927,92.1669877178967,0.7446935635060072,0.0018097630818374455,0.0009780688415048644,0.01416015625
216,442368,-0.002433918972383253,149.1968501418829,0.7448071945458651,0.0017890373565023765,0.003258461845689453,0.011962890625
217,444416,-0.0018293970992090181,101.64110897481441,0.7926870850846172,0.002345262447488494,0.0005413138162111864,0.00498046875
218,446464,-0.0048054429644253105,57.08414673507214,0.6973330821841955,0.0026628050924045964,0.002881580000394024,0.0341796875
219,448512,-0.0045599173085065555,9.219088984653354,0.44863147027790545,0.01738407454395201,0.01571998014114797,0.147314453125
220,450560,-0.005066147539764643,4.62297673150897,0.7310438569635153,0.00832881529640872,0.008251057463348843,0.116064453125
221,452608,-0.0023117659337003717,89.65739088132977,0.6863755978643894,0.0038445685524493454,0.005182895885081962,0.046728515625
222,454656,-0.0018238767181173899,5.09790081307292,0.6564890259876848,0.004459177114767954,0.006317648885305971,0.053173828125
223,456704,-0.0013113722990965471,79.45929352641106,0.6156985293142497,0.0032499089633347467,0.004544455578434281,0.043896484375
224,458752,-0.003991722007049248,4.5144015699625015,0.7082320967689156,0.0062294365867273886,0.004962641274323687,0.083154296875
225,460800,-0.0011273748852545396,98.79888667091727,0.6126976777799428,0.0018442553759086878,0.002849778041127138,0.019287109375
226,462848,-0.0014835279143881053,20.742971950024366,0.6227049669250846,0.0025933796569006518,0.0020519206853350626,0.030712890625
227,464896,-0.0019320864928886294,92.87799124792218,0.6600494322367012,0.0027023795788409188,0.0010847701458260417,0.0310546875
228,466944,-0.0010871456513996236,4.8050927322357895,0.6574037909507752,0.002666921730269678,-0.000221557350596413,0.03037109375
229,468992,-0.0028874205134343358,4.258619774878025,0.6414626864716411,0.005734985903836786,0.004380257314187475,0.080908203125
230,471040,-0.008139275581925176,3.1102462708950043,0.7703580336645246,0.01107262915757019,0.013380222555133514,0.199853515625
231,473088,-0.001712374304770492,91.03269660025835,0.6957177318632602,0.003345522619201802,0.0027306821662932633,0.042529296875
232,475136,-0.005584389502473641,9.53697704076767,0.7343297611922026,0.004684813198400662,0.006215499437530525,0.050927734375
233,477184,-0.004687833400384989,8.58654031828046,0.6775334326550364,0.004332309102755972,0.004711408147704788,0.057763671875
234,479232,-0.0007741629786323756,96.6763709910214,0.6467853459529579,0.00259606325707864,0.0015321625513024628,0.031103515625
235,481280,-0.0008407473855186254,60.21935309544206,0.6386577885597944,0.002570507483324036,0.002206329329055734,0.02734375
236,483328,-2.106788015225902e-05,147.1677956700325,0.7681161900982261,0.0016618779016425833,0.0008427359716733918,0.013037109375
237,485376,-0.0030855021788738666,9.525969511270523,0.6236068586818874,0.0043797669815830885,0.0028919063246576116,0.0546875
238,487424,-0.005885028305056039,7.930078073963523,0.6037052698433399,0.018111770952236837,0.020892719656694682,0.208447265625
239,489472,-0.006805065958178602,3.9728109929710627,0.664063323289156,0.01013612225651741,0.011774577028700151,0.128515625
240,491520,-0.0012259926028491464,158.9358907878399,0.655772152915597,0.0018785734049743042,0.003021406818879768,0.014208984375
